id,text,Joy,Fear,Anger,Sadness,Surprise
eng_train_track1_855,I said thank you and thought nothing of it.,1,0,0,0,0
eng_train_track1_856,My parents blame me.,0,1,1,1,0
eng_train_track1_857,"and i seriously felt tat my chest HURTS... for the next few months, i really need to give up: 1 ) SHOPPING2 ) MANICURE & PEDICURE3 ) KTV SESSION4 ) CLUBBINGCOS I SIMPLY DUN HAVE BUDGET FOR THE ABOVE!!",0,1,0,1,0
eng_train_track1_858,I would then freeze with fear.,0,1,0,0,0
eng_train_track1_859,she started hallucinating and thrashing around in the bathroom stall at one point.,0,1,0,1,1
eng_train_track1_860,"Hawaiian is my first language, so not too bad considering.",1,0,0,0,0
eng_train_track1_861,"`` I'm fine, '' Amanda said forcefully, shrugging off her hand.",0,0,1,0,0
eng_train_track1_862,"I know it is true, for my own glasses have been gone for over 16 years, and I know what TO do and what NOT TO DO in order to have my eyesight relax, my vision stay sharp, and my eyes happy.",1,0,0,0,0
eng_train_track1_863,"The cold air brushed against my face as I sat on the swing in our backyard, I wasn't swinging, I only sat there watching, waiting.",0,0,0,1,0
eng_train_track1_864,Douse them in infanticide.,0,1,1,1,0
eng_train_track1_865,Only then did I dare raise the camera to my eye.,1,1,0,0,0
eng_train_track1_866,I immediately realized what had happened and tried to cover it up by gasping.,0,1,0,0,1
eng_train_track1_867,"My heart still flutters when I think about it, it was just amazing.",1,0,0,0,0
eng_train_track1_868,"Despite my anxiety, You were there with me, Diligently working in my heart, Stripping me of all of my pretense, Scourging me of all of my arrogance, Revealing each of my self-serving ways, Which have made my life a wasteland.",1,1,0,1,0
eng_train_track1_869,"As I was looking at it, a terrifying dog that shows up pretty regularly in my nightmares started barked and throwing itself at the door all Cujo-like.",0,1,0,0,1
eng_train_track1_870,It felt so real that I actually woke up.,0,1,0,0,1
eng_train_track1_871,"It was damp, dark, and dirty.",0,1,0,0,0
eng_train_track1_872,"No sidewalk, just a simple two way, single lane street with crazy traffic going either direction.",0,1,0,0,0
eng_train_track1_873,I went straight home and had a shower.,0,0,0,0,0
eng_train_track1_874,I have to be a complete part of his life and his heart.,0,0,0,0,0
eng_train_track1_875,"Exactly a year ago i remember sitting at home on my laptop, talking to adam and whoever else, it wasnt quit as cold as it has been lately and i remember having a huge smile on my face.",1,0,0,1,0
eng_train_track1_876,We had absolutely nothing in common.,0,0,0,1,0
eng_train_track1_877,looked at me like i had flesh eating bacteria or a still-birthed twin growing from the left side of my head.,0,1,0,1,1
eng_train_track1_878,"I tried to lift my body but somehow it felt so hard $ My head hurt, my eyes were screaming to close and rest.",0,1,0,1,0
eng_train_track1_879,"""I LOVE YOU, I LOVE YOU, I LOVE YOU...""",1,0,0,0,0
eng_train_track1_880,"*With a screech, the green witch snatched her broom and flew out her window.",0,1,0,0,1
eng_train_track1_881,"It seems to me lately A cloud, cruel, innately Has taken up residence in my head.",0,1,0,1,0
eng_train_track1_882,"Standing at the edge of my heart, I'm gazing, I'm listening Like seeing an ocean in a cold winter night Such a fear, I'm falling, breaking into pieces.",0,1,0,1,0
eng_train_track1_883,They said they don't remember any man.,0,1,0,1,1
eng_train_track1_884,I turned around so I could see my back.,0,0,0,0,1
eng_train_track1_885,I changed and manage to get out of my iced over neighborhood to get there... I stand in the back putting food on trays and cursing under my breath every time I move my foot.,0,1,1,0,0
eng_train_track1_886,"Being insensitive and ignorant like that is completely uncalled for and that just made me sick.Even more, there are a couple people that get under my skin a bit.",0,0,1,1,0
eng_train_track1_887,"Ok, I'll tell you something which is both very creepy and very, very real.",0,1,0,0,1
eng_train_track1_888,"I gasped and my heart began to flutter, it was Gabriel, my ex-boyfriend.",0,1,0,0,1
eng_train_track1_889,"With my buddy convinced, our cop decoy is revealed...my 1977 black Pontiac Trans Am.",1,0,0,0,1
eng_train_track1_890,"I lowered my head so it fell across my face, a good excuse not to look directly at Cody.",0,1,0,0,0
eng_train_track1_891,I closed my eyes and felt the elements around me.,1,0,0,0,0
eng_train_track1_892,FISHIN '' I woke up in the morning my head was throbing black and blue eyed thought I'd died smashed up my TV set.,0,1,0,1,1
eng_train_track1_893,The pain was incredible.,0,1,0,1,0
eng_train_track1_894,The computer screen is really bright and it hurts my eyes.,0,1,0,0,0
eng_train_track1_895,It reminds me of the pain I always felt with the pain in my back.,0,1,0,1,0
eng_train_track1_896,"His teeth were very, very white.",0,0,0,0,1
eng_train_track1_897,For a few months i have always been thinking about getting my tongue pierced.,1,1,0,0,0
eng_train_track1_898,"I've got my own room and it's pure luxury after sleeping on the floor for over 3 weeks, my back is loving it too.",1,0,0,0,0
eng_train_track1_899,"For the first time, I noticed their eyes.",0,0,0,0,1
eng_train_track1_900,In a car crash.,0,1,0,1,1
eng_train_track1_901,"But for this time, I took my heart with me, to indulge myself into the song after I seen Sarah blogging in her post; I can feel what she is feeling.",1,0,0,0,0
eng_train_track1_902,"I must have had a strange look on my face because my mother said, `` What's wrong? ''",0,1,1,1,0
eng_train_track1_903,And made worse by her crying because of the embarrassment.,0,1,0,1,0
eng_train_track1_904,I believe he was just going to scare me and not anything worse.,0,1,0,0,1
eng_train_track1_905,Walking through the toilet aisle I decide to let a fart out and make the aisle smell.,1,0,0,0,1
eng_train_track1_906,I couldn't get my feet undone so I just... fell over.,0,1,0,0,0
eng_train_track1_907,"We pressed play, and some Rap song came on.",1,0,0,0,1
eng_train_track1_908,Break my heart a thousand times and I realized that sometimes it really still hurts...,0,0,0,1,0
eng_train_track1_909,"Hahaha but can't blame me, my nose was blocked i can't breathe properly la.",0,1,0,0,0
eng_train_track1_910,He could not explain.,0,1,0,1,1
eng_train_track1_911,I silently sneak out to investigate its source......,0,1,0,0,1
eng_train_track1_912,They did the same thing come Mother's Day but guess what?,0,0,1,0,1
eng_train_track1_913,I got a little burn on my finger and it ticked me off.,0,1,1,1,0
eng_train_track1_914,"It was dark but I could see my door was slightly open, and on the other side was from what I could tell a giant eye.",0,1,0,0,1
eng_train_track1_915,"Then there are the scabs, scratches and depressive scars all over my legs.",0,1,0,1,0
eng_train_track1_916,I pulled a shard of bone out of my mouth.,0,1,0,0,0
eng_train_track1_917,"My head was spinning as the smoke I gladly inhaled made its way to my lungs and on its way out, the rings easily dissipating into the cold air made me wonder about him for the tenth time on that night.",0,1,0,0,0
eng_train_track1_918,Those memories still trigger terror sweats.,0,1,0,0,0
eng_train_track1_919,"And again, I kinda woke up to another dream.",1,1,0,0,1
eng_train_track1_920,Scared me shitless each time it happened.,0,1,0,0,1
eng_train_track1_921,"But my foot doesn't walk half a mile without pain, I've got a streaming cold that's refused to go away for a week, and as well as being entirely idle, I've got an aversion to crowds, actually an aversion to more than three people on the street at the same time.",0,1,0,1,0
eng_train_track1_922,My feet were totally soaked through.,0,1,0,1,0
eng_train_track1_923,About 15 minutes later I got that feeling in my stomach.,0,1,0,0,0
eng_train_track1_924,6 hour old post?,0,0,0,0,1
eng_train_track1_925,"She began to cry, heaving sobs.",0,1,0,1,0
eng_train_track1_926,"No noise at all, no lights, it wasn't pitch black either.",0,1,0,0,1
eng_train_track1_927,I shook my head and willed every broken hearted thought to go away.,0,0,0,1,0
eng_train_track1_928,Then the screaming started.,0,1,0,1,1
eng_train_track1_929,"Pretty eerie, but awesome",1,1,0,0,1
eng_train_track1_930,"is not an option, by it's me in my natural pajama-clad state with no make-up aside from some optical enhancement that didn't want to wash off, without done-up hair, and with the zit on my forehead that I've been battling for about a week free and red and proud, and that's the spirit of the meme, correct?",0,0,0,1,0
eng_train_track1_931,"My eyes scanned the place, looking for Cody and I found him; wrestling on the sand with monkey boy for a volleyball.",1,0,0,0,0
eng_train_track1_932,A song started to loop inside my head.,1,1,0,0,0
eng_train_track1_933,I have a friend whose husband died last year.,0,0,0,1,0
eng_train_track1_934,My mother gets bothered just telling the story.,0,0,0,1,0
eng_train_track1_935,This morning after a cup of coffee I went upstairs to get dressed to go running with Scout when something caught my eye on the armrest of my rocking chair.,0,0,0,0,1
eng_train_track1_936,You read that right.,0,0,0,0,1
eng_train_track1_937,Got once I tried lying down with my face facing the water and my face totally became red after that.,0,1,0,0,0
eng_train_track1_938,My horror unfurls as it whispers my name $ It eyeballs me and holds my gaze; dread rips through my heart as it screams out.,0,1,0,0,0
eng_train_track1_939,"Creepy place, never been a fan.",0,1,0,0,0
eng_train_track1_940,"I stood up, still violently too high, and walked over to my friend, who was still on the ground.",0,1,0,1,0
eng_train_track1_941,The day was hot and still; the air lay close against my face.,0,0,0,0,0
eng_train_track1_942,"First, some background: i am a male, i live in Latvia, my father is a hunter and we occasionally go hunting during the weekends.",0,0,0,0,0
eng_train_track1_943,Coupled with the sound of rotors deafeningly stunning my ears and the very air in and around the cab of my car.,0,1,0,0,1
eng_train_track1_944,"He picked her up and put her in front of a mirror and said : ""Look, look at you!",1,0,0,0,1
eng_train_track1_945,Wait around... Getting pissed.,0,1,1,0,0
eng_train_track1_946,"My heart feels like someone tore it out, stomped the shit out of it, spit on it and jammed it back into my chest.",0,1,1,1,0
eng_train_track1_947,"i did this without counting, so it's good to know that i am slowly getting a handle on eating reasonably without having to write down every single thing i put in my mouth.",1,0,0,0,0
eng_train_track1_948,"And my ears are stuffed and I can't blow my nose, and I woke up today with the most terrible headache and everything's too hot.",0,1,0,1,0
eng_train_track1_949,"At this point I am starting to have an anxiety attack, but I keep listening.",0,1,0,0,0
eng_train_track1_950,"My heart, it was finally home.",1,0,0,0,0
eng_train_track1_951,After that we took a taxi home... Right now my leg hurts and while im typing this the photos are uploading... see ya...,0,1,1,1,0
eng_train_track1_952,He was pretty scared and was talking fast.,0,1,0,0,0
eng_train_track1_953,I could feel my heart breaking into millions of pieces.,0,0,0,1,0
eng_train_track1_954,My heart pounded as I held my breath when he pulled me into his arms and-- slammed his mouth into mine.,0,1,0,0,1
eng_train_track1_955,This hasnt changed since I was very young.,0,0,0,1,1
eng_train_track1_956,I had to be flown to the hospital.,0,1,0,1,1
eng_train_track1_957,"The kimchi tasted bland on my tongue-perhaps I added too much water, which I staunchly agreed with.",0,0,0,1,0
